Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2000-03-01,-0.002171681180823018,0.008380139969362913,0.004880562147034646,0.01236613681364011,0.028781080192269763,0.001166022926733755,0.0021626358286491506,0.000984501525833549,0.017997808962387202,0.016658622038397804,0.014672441209831919,0.0042930060080105074,0.006046573670857773,0.0061658827364597605,0.01590527941603768,0.0004889600957528797,0.008832686950346861,0.00020384313217598413,-0.001396637860933624,0.002532177035164361,0.013037221039350214,0.0033353903328003434,0.0007993260556908733,0.0019517577467815482,0.001051098722246133,0.0007046223224352799,0.0012927302218373985,0.002245312720596372,0.00978439184438709,0.003308904369478822,0.002482202112439328,0.0033668416652602277,0.008346421942133258,0.011947176697011811,0.0021213164402171854,0.0013940212304642229,0.002905269073073414,0.008580998284453837,0.002342965908702834,0.005136771689176162,-0.00044232118871784763,-0.004843916225764522,0.0005362748441885236,-0.0015469143843578432,0.008944804379488702,0.0029013763611785166,0.0011795307006860108,0.011819951816537208,0.01149741432659855,0.0036006333644232028,0.003568768382637936
2000-04-01,-0.0023612375925019273,0.007865114776846089,0.004262359950467786,0.011316939111497165,0.027491948122797812,0.00037052470346836744,0.001336582686317601,-0.0002937715638873725,0.01804177005789903,0.015865763921475644,0.014090841760816538,0.0024788511462043687,0.005904536806568111,0.006481868412499325,0.015060884291410457,2.1544028524779837e-05,0.008678960047418879,9.597685142615983e-05,-0.0019471882264464613,0.0013612458414023094,0.012150061582504038,0.0023916088329641837,0.0001897540233912181,0.001455825580656954,0.0007260156571749967,0.0023645250657302677,0.0012446461910165687,0.001231508520425877,0.00978439184438709,0.002453799946516762,0.0015709603161508483,0.0021457824046298146,0.007818961952026434,0.010627175394714205,0.0014872962321075284,0.000977911660740913,0.0018119274661801028,0.007517353995484986,0.0014334723482927521,0.003681008389102073,-0.0015664916304569173,-0.005384016903954916,-6.313518576530654e-05,-0.0020293572575882726,0.009276205906767768,0.001874249071540329,0.0003320647322328438,0.010620503381354384,0.010849069945035818,0.003117153000259763,0.0033534752696644746
2000-05-01,-0.0018425470182353767,0.007595615393780584,0.0032289469347462282,0.010578242909709554,0.02679012566149379,-0.0001688244004788217,0.001009322061802929,-0.0008436708886350071,0.01862765194219533,0.015799361108666792,0.01379970635508562,0.0014562471903097809,0.005241121544488733,0.006739055976746513,0.0147919753032217,-0.0002471522837338789,0.008647062327072278,-0.00011152324717815867,-0.002055588133861688,0.0009022397483085393,0.011766010901950438,0.0017887251723851284,-0.00014372176283202961,0.0012428946525681016,0.0005570442693446104,0.004352287604826493,0.0007933408192159351,0.00018422942578467244,0.00978439184438709,0.0018491806609799953,0.0013707117732177608,0.0015300782583665337,0.007517829098117975,0.009891086176828743,0.0015180784662605657,0.0005914317917612225,0.0007425193972318642,0.006609406740946951,0.0008307933623032445,0.002895936816894061,-0.0025432032304225916,-0.005380737846417051,-0.0005615332673647297,-0.0023024497482582043,0.009308530496637508,0.001518721476958024,-4.4686237367703996e-05,0.009595702216215194,0.010375155885193652,0.0033067496595992995,0.0028478905525241996
2000-06-01,-0.0012064367973718439,0.0073823950056079515,0.0017274360142974302,0.009876432435203834,0.025944968439871846,-0.000881570481006639,0.000651042150222535,-0.0013326392466325929,0.019118468491342088,0.01583116670845944,0.013281563299224163,0.00013653046861967014,0.0036027620223590216,0.006846092099314462,0.01423107379241312,-0.00030770536261741713,0.00843715799858751,-0.0003222056067262273,-0.0021375691718408772,0.00046291737049459353,0.011458651736692832,0.0013227249188395573,-0.0006474575070736614,0.0006845794486361224,0.0004088025975124785,0.006089333901434372,0.00023189962407854674,-0.0010661456345832446,0.00978439184438709,0.0008443329745663006,0.0012055972832007052,0.0008706859615810573,0.0070273528167118975,0.009258289246241823,0.0014051811924695214,0.0001057647719941348,-0.0006644865175740432,0.005785628266926741,0.0001383881616586688,0.0021301917871014778,-0.0034365458592982012,-0.006165658917918194,-0.0012171657459756511,-0.002490544336763525,0.009136447190443419,0.0012325125580237278,-0.0006311080780303652,0.008512933044594455,0.009748670370897087,0.003949072075960294,0.0018192077946321628
2000-07-01,-0.000365058813578685,0.007094924172997909,0.0002417925892974869,0.009354763628015957,0.025060365293362207,-0.001526336195472655,0.0003079758345099857,-0.0017814904009464186,0.01974594390642694,0.016036117527013057,0.01275189207583615,-0.00136361390106933,0.0015139619646100388,0.006758309962760373,0.013665339482633024,-0.0002958084012370729,0.008020012454102433,-0.0006304633746349684,-0.00220684354270609,0.00014566068709439065,0.011150242643282704,0.001101677382484366,-0.001081985965199473,0.0001235370462389293,0.0002082361848615901,0.007737840536299941,0.000573646438509856,-0.0021205211281958396,0.00978439184438709,-0.0002076889262606907,0.0010546074397250332,0.00030890028966050476,0.006388470089183016,0.008732030913995966,0.0011258135918740045,-0.00038556306050953684,-0.002010726328261313,0.00526246334782785,-0.0005032914945966947,0.0015304671894038613,-0.004050684803500761,-0.0070970777207148145,-0.0018161724540059114,-0.0025917407316934336,0.008749217058507185,0.0009895332739550417,-0.0011646227071313367,0.007546201492020873,0.009203706539341251,0.004437551161087353,0.0007211711023946245
2000-08-01,0.000754857269903389,0.006804003463856292,-0.0008597237849763909,0.00911664096364138,0.024102965569850084,-0.0020895667118346305,-1.0523297636193599e-05,-0.0022038454902782063,0.020429009193054154,0.016494888633267705,0.01220061959752383,-0.002610012232906693,-0.0003181441432231272,0.006625429553264599,0.01318803538415063,-0.00030349926153416633,0.00747912367551613,-0.0010450821259552325,-0.0023721731073221832,-0.00029397276859098945,0.01117008559269348,0.0008625792787165,-0.0016857050374300669,-0.0004597806985647476,-3.923869913786439e-05,0.008938007128911534,0.0007810211851997338,-0.002891284292511614,0.00978439184438709,-0.0015035788538271585,0.0009186162497857898,-5.145899049571398e-05,0.005832240318862954,0.008680307768161734,0.0007436655420010839,-0.000917355597489641,-0.003150018323388175,0.005290105127999283,-0.0009512113875441344,0.001112940079747337,-0.004551422535022484,-0.008294858640024674,-0.002290721594971084,-0.002690990962242434,0.008273065158366592,0.0009120904531645709,-0.0016558454551942672,0.0068369342420100164,0.008832494342585354,0.005008275476646086,1.9851238062805997e-05
2000-09-01,0.0022589276632076303,0.006739660081603787,-0.0014303057592013335,0.00926174539044948,0.023174326496401363,-0.0026256636341117877,-0.00018827095560636047,-0.0022533504379492163,0.021016280217069472,0.017199723598885334,0.011695297136084774,-0.0032841488229058144,-0.0018474362104272963,0.006384144670746087,0.012738465140554801,-0.000270238128419217,0.006939045042550233,-0.0012099832646511842,-0.0023476567148617566,-0.000794257744506293,0.011683558558558628,0.0006770971469371306,-0.002228833355557019,-0.0010218628833452079,-0.0002396399016032138,0.009612269143536039,0.0006343087863965163,-0.0033223079351967924,0.00978439184438709,-0.0026534905935492077,0.0007496801300589002,-0.00021122475395436366,0.005535383287205032,0.009095724750965775,0.0004092586404541125,-0.0013347472445625194,-0.0037735000604389316,0.005571101989587943,-0.0011065443293819775,0.0009836314377922178,-0.004809059870860824,-0.009535156977699898,-0.0023567399022196883,-0.002828282991588308,0.007705282714449941,0.001064747701878574,-0.0018118162949458828,0.006450845395855599,0.008765738903742387,0.005983529209916788,-0.0001461607705813047
2000-10-01,0.003925702391353458,0.00682238397266369,-0.0013402575935937654,0.009921040467153542,0.022592927890623254,-0.0029800902136296083,-7.331485931892992e-05,-0.00167333971350047,0.021875534070656007,0.018230923059074897,0.011579702376790835,-0.0033626666834070526,-0.002781918196831403,0.00619037215060814,0.012423895461897738,-8.590667045709106e-05,0.006712549017526855,-0.0012035028726175116,-0.0018371561143017108,-0.0009465126412861354,0.012671540578627228,0.0006542916075495675,-0.0024409839734842783,-0.001259869286055374,-0.0002863749639201423,0.009511238088349565,0.0005121451565700197,-0.003218228348718013,0.00978439184438709,-0.0032709727314057663,0.0008292590486783241,-5.915518898666136e-05,0.005545216301416792,0.010033444816053467,0.000357226599502429,-0.0014781591928947034,-0.003644014719656051,0.006149955455930192,-0.0008658091062426834,0.0012716876338828217,-0.004511733791876416,-0.009819463782264871,-0.0018921347091581772,-0.0029053694984129885,0.007080318273454101,0.0015289571106001498,-0.001513070213276374,0.006448143465764476,0.009176327866601051,0.006694328000684279,8.554480239706536e-05
2000-11-01,0.0059073302629740875,0.007003609687257728,-0.0011637445094077603,0.010888786646760778,0.02220447262270146,-0.002999246080702952,0.00020314958773913483,-0.0006182247664655097,0.023192887514495525,0.019382511978230644,0.011606441729637852,-0.003135863650696782,-0.0031105205249257473,0.005908030747170863,0.012244696453385,0.0002933407123131594,0.0068806490340118905,-0.0009818041035700902,-0.0010305645188326672,-0.0008269466058969527,0.013729744771904112,0.0006495904591963357,-0.0024993960040789256,-0.0012148642874811842,-0.0002797158638514763,0.008514114550240537,0.0003779059136181502,-0.0030498819529456017,0.00978439184438709,-0.004037183823502715,0.0011295247323663792,0.0002468649627097065,0.005618544986237681,0.011337592666094772,0.0006220250208175092,-0.0014961798113842977,-0.0032851619681407793,0.006931664045136944,-0.0004369167221588612,0.0014770437497756486,-0.0038495693414311903,-0.011048046638856907,-0.0014493310045005552,-0.0030333027377009558,0.006840974038260903,0.0020217843513072233,-0.0010696859898263501,0.006820705511003521,0.009913354998381928,0.006822009508175877,0.0008537564515700372
2000-12-01,0.008331088816663784,0.007316619593895602,-0.0009736525431207968,0.012124571094075994,0.021946715632118356,-0.002605616750538005,0.000770236957257895,0.0010384061214965441,0.024967148488830557,0.020731687299222357,0.011854146135435695,-0.0024906729567753857,-0.002554148502720484,0.0053742038216561434,0.012472489794746064,0.0005860185237692283,0.007258141030371504,-0.000591690172869223,-1.8985448145849432e-05,-0.0003488302689324506,0.01487025649838243,0.0009006518610301453,-0.002148462793803995,-0.0006312421865162128,-0.0001442624340078965,0.006680500946556008,0.0002803168799513202,-0.002451024207887304,0.00978439184438709,-0.004531740293905897,0.0015872043030906169,0.0007644586377298611,0.005993075228202699,0.012780183392766205,0.001174929750159006,-0.0013881074581360694,-0.002502360121093056,0.008181555638069148,0.00026692798268157687,0.0019117921728851496,-0.0028216603613749943,-0.01269482882572855,-0.0007518670865766927,-0.0032579607037194914,0.00670173877724698,0.0026498485625334744,-0.0004684543921761909,0.007480444313169709,0.011018521458672647,0.0070109838747370885,0.0023239184355145215
2001-01-01,0.01040444834816681,0.007910402816705582,6.088665939133625e-05,0.013443473630109327,0.021758914782337813,-0.002051552621845573,0.001619349517628696,0.002686914587070318,0.026539478655081307,0.022176754325160364,0.012628749875926668,-0.000983576646052432,-0.0008223277647334253,0.005052327679538013,0.01305773739637482,0.000564397805291517,0.00756374026956328,8.504337457112231e-05,0.0009806030478801894,0.00028044901385857954,0.016374225618577744,0.001688947950177315,-0.0013806530255784759,0.00034795314344673173,0.00028243632069099855,0.004247794064026852,0.0001340449903731183,-0.0005862322435515599,0.00978439184438709,-0.003873558230648569,0.002157205337058623,0.0015149608098768107,0.006528808366919151,0.01399570823600904,0.0015165997785630062,-0.0008177139041324029,-0.00037657803922824286,0.010090341920611727,0.0012320338976986485,0.0032487983563892174,-0.0014301739698343082,-0.009897336285559123,0.0007102892449191824,-0.0033187968709158812,0.006168050462362783,0.0033126476747553403,-3.752807128289473e-05,0.00826928673474794,0.01243591363685605,0.0073263175725748865,0.00334711766292288
2001-02-01,0.010755977320907563,0.008313477525918418,0.0013447830645033163,0.013917430628191755,0.02082387763982688,-0.0020664150085119327,0.00205699139683177,0.0034925284782086202,0.02648018648018655,0.02272280093687449,0.01307374726787031,0.00021760002524667636,0.0011564148026666499,0.00496751318370799,0.0129878572754105,0.00032539158085043325,0.007833799942436935,0.0007958288872324561,0.0013987460733658648,0.0001606180824275244,0.01744812036994442,0.0021099323667933753,-0.0010671965106990155,0.0009357382595650207,0.000468270818146781,0.0018053504021007872,0.00017060895209554283,0.0014805224959820607,0.00978439184438709,-0.003215451802190205,0.0021557851892579256,0.001845199249354227,0.006670755059386012,0.014171911447559585,0.0011365339255944955,-0.00011288150438778372,0.0018452475694299003,0.011530579802755795,0.0017886398708674076,0.004359656154296655,-0.0003213578383208498,-0.004137733966312214,0.002147146067894295,-0.0027406716745028816,0.005317053958251325,0.0031784419829889894,-3.3100527549699554e-06,0.008610778955967681,0.01332130870977585,0.007320829553366228,0.0038564766012020475
2001-03-01,0.009869659957454173,0.008141338695777161,0.00161254336135273,0.013295694785594737,0.018975653424283725,-0.0025900459154480464,0.0017251996218962395,0.003515474635976068,0.025485325236912184,0.021951903920082904,0.012584354382657828,8.167281762798233e-05,0.0024303329818450136,0.004461400359066408,0.012082740351421086,8.985849891376962e-05,0.008179458039223809,0.0011995680136473504,0.001241369031347691,-0.0005704520175243109,0.0174608736276572,0.0016681695488919047,-0.0013814816966405182,0.0009912169913459355,0.0003170468429300726,0.000437660703539504,0.00021938377535114174,0.0020994265683314754,0.00978439184438709,-0.003534720517507767,0.0016060726674671476,0.001386619946090531,0.006473985555153537,0.013290633505630855,0.0004985591980414539,0.00020333468030863354,0.002199599019321102,0.011438982700651776,0.0016055030292958274,0.004186012766696487,-1.554673222604018e-05,-0.0018886617800131615,0.0025706943913274037,-0.0018219102947722395,0.0044540016570802365,0.0021286054235958654,-0.0005051010895446087,0.008055509545418026,0.01327945473551418,0.006621402896601013,0.004408079431959262
2001-04-01,0.008891441334762985,0.007638435922963321,0.0004444341333684834,0.012251808340210717,0.017169148509165316,-0.0031746730969230003,0.0012546147348838528,0.0033368941345900266,0.024888727404850455,0.020817590109818068,0.011653981381597327,-0.00022344671351776264,0.0026669589453280074,0.0034206708813152437,0.011346438602161689,-8.686330448267471e-05,0.008463487579961754,0.0013131911766310796,0.000982463887623004,-0.0010276027203740302,0.016977053391340403,0.001210306875387434,-0.001701757922148316,0.0009191203340451586,0.00017589327377124687,0.001422397286503699,0.0002803237129485889,0.0012943219010330149,0.00978439184438709,-0.0038652705715744103,0.001210378347689882,0.0007586258903216521,0.006303304572693165,0.01231858450970537,0.0003598304334507113,0.00017068506840280367,0.00110638600613123,0.010244600734424443,0.0010436648771963552,0.0036098381131958734,-0.0002736425313633606,-0.0022076853109321073,0.002033529083921181,-0.0012200561157094285,0.0035259549461313273,0.000952882560836768,-0.0010985512487841805,0.0071116670531408575,0.012705616684008833,0.005927198089892225,0.004434190790004896
2001-05-01,0.0074510968016540495,0.007004166025520405,-0.0018398644798925737,0.011236869716229184,0.01579894685806423,-0.003927935985095941,0.0007872754874084405,0.0029073998847203193,0.024201507267181052,0.019796280177451723,0.010484459469522096,0.00012780096463553027,0.001721113368413553,0.0022610078911857287,0.010865302731814385,-0.00044523573582035125,0.00861467183064366,0.000889325115550418,0.0007112199169114503,-0.001327536674467486,0.01644916202720535,0.0007864426951006386,-0.0020402976649871,0.0005280852096292109,-0.00014480244491856496,0.0024425365924791746,0.0012553627145086654,-3.889184411820512e-05,0.00978439184438709,-0.0038183869543494146,0.0009241909631384701,0.0002601075376830811,0.006271224252038786,0.011754776147908135,0.0004901863917959673,-4.803332616576308e-05,-0.0006962171695233284,0.00869113058980824,0.00040076154813773607,0.003123991605996579,-0.0005915041165870114,-0.002239321336789713,0.0010496108456220597,-0.0010746509297744882,0.0025604226366154463,-3.553638718581387e-05,-0.0016310812656106042,0.006266665148263783,0.011792240129690502,0.005951386568660208,0.0032635594717448247
2001-06-01,0.005319243430585638,0.006365375988734258,-0.004406857596273459,0.010188177038684486,0.014741447057802346,-0.004732780104386013,0.00017545289746159765,0.0020267034987612904,0.023486661348932115,0.01869597520975662,0.00924886024520462,0.0005017863808920581,-0.00015643601168806483,0.0010262725779967095,0.010321517699222212,-0.0009386071481542139,0.008485135566516673,0.0001890412145721266,0.0003342963735050164,-0.001629716568973063,0.015841619381348045,0.0002099939631278712,-0.0024307348615675226,-0.0002743359075984518,-0.0004127204489307,0.003113903305107857,0.0025831292417541193,-0.001440260454094307,0.00978439184438709,-0.003584622176067442,0.0005867619357814782,-0.00027122540641653925,0.006424432611408237,0.01134192347263739,0.0004951441197982992,-0.0004249333356908325,-0.0025815832439426423,0.007149634047167326,-0.0002645706019742851,0.0025635825332615825,-0.0009252902970286045,-0.002608330663349135,-5.95635577151166e-05,-0.0010460864995346449,0.0017329784853576768,-0.0009802076801595817,-0.001827370788524154,0.0055745716514059105,0.010637716454356844,0.0060171979429095536,0.0010084526700752678
2001-07-01,0.002976488560086664,0.005783945307194231,-0.0064679253059860805,0.009197890299132663,0.014023158292474207,-0.005346950794796818,-0.00028544397129237967,0.0009085236262164516,0.023038346144581105,0.01776957264711792,0.0081182787775175,0.0007026398640768055,-0.002208798798387342,0.0003478043734170377,0.009992160985581023,-0.0013859001830612977,0.008136083298728046,-0.0006284261042738687,-0.00016991518436543403,-0.001719005680336904,0.015494779489224553,-3.108786358400201e-05,-0.0027200127948551287,-0.0010433042760203785,-0.0005975017405547081,0.0038003454859533614,0.0034570486056164727,-0.002493389905301527,0.00978439184438709,-0.003143812500364188,0.0003485389353229673,-0.0006001801597203954,0.006552369691595245,0.011289389557010171,0.0003870727140015684,-0.0008478202716001139,-0.0038618760458843876,0.006023393966173374,-0.0007884006867555828,0.002335802577029516,-0.0012932560983641992,-0.003124550525245698,-0.001120520211132103,-0.0009839422757807977,0.0009559229174197847,-0.0016600228840298742,-0.0017692104479698524,0.005157364279674658,0.009685161593279696,0.0062898304029228,-0.001497442983197008
2001-08-01,0.0006137435893958133,0.005332054392597188,-0.0072527173708885565,0.00850985546894703,0.013561701209528909,-0.005801328962982504,-0.0006712692534181497,-0.0003655354916852621,0.022926047800484843,0.01711918768578327,0.007063231575188722,0.001165055451488645,-0.0039001693183624677,0.001070940910835329,0.009841505848604463,-0.001904471022067004,0.0074130801041508015,-0.0015292841090512608,-0.0006947769749781983,-0.00194299372016081,0.015559555661394867,-0.0001279048457725543,-0.0030088075141058825,-0.0018754023013845267,-0.0008511643638684646,0.0042115964128817025,0.003791791743130416,-0.003114746636076293,0.00978439184438709,-0.002675957429259078,4.080157599414477e-05,-0.000658185828610762,0.006272940425479731,0.011777885430543738,0.000153063242455221,-0.0012688172368999608,-0.004750264298088928,0.005395270879912403,-0.0010775528402252668,0.00227441816475394,-0.0016062362103294366,-0.0037191610478212404,-0.001998707947214537,-0.0009011547634267832,0.0004420005037855094,-0.002056301984179486,-0.0018374649531481962,0.005103464066936832,0.009013725002433479,0.0065193095740717745,-0.0037308013371381704
2001-09-01,-0.0017116099848037067,0.005092337298416612,-0.0058178306397458635,0.008328212521566526,0.013580391957148604,-0.006042836049195779,-0.0009404583348613764,-0.0015089177505231283,0.022776410146633817,0.01685351148626072,0.00639115423319546,0.002019986867856493,-0.004763650140490535,0.0014915375340508455,0.009931942331097267,-0.0024103656069247798,0.0066211020931225975,-0.002345190059317186,-0.0011463682029497872,-0.002191983678449475,0.016094167037366533,-0.00040444135742683657,-0.0030781855099602726,-0.0025685925998883384,-0.0009835934599027926,0.0038040721686833337,0.003639230909201104,-0.003133356728477146,0.00978439184438709,-0.001734498788166864,-0.000303259704342234,-0.00047450561178986883,0.00624051686163188,0.012722860807206308,2.7803353566044353e-05,-0.001576766883117411,-0.005086930960289867,0.0052339572804161695,-0.0010952840676917586,0.0022511672388085095,-0.00177086594327749,-0.0040575854503727745,-0.002310510507114025,-0.0007134227719799937,0.00019005174158651973,-0.002102563722329937,-0.0015017739757669842,0.005465456481423415,0.00874822634716867,0.006580575955111868,-0.005184107421411017
2001-10-01,-0.0037814276499601035,0.005225199943875351,-0.005096544772649648,0.008652824892832643,0.014270555527868153,-0.005963826587799685,-0.0008663604201041251,-0.0020864767337814907,0.022518041946202175,0.017047923948507196,0.0062074090624286305,0.0030918157847903346,-0.004572705867923287,0.0014120633104840843,0.01033363225251242,-0.0028291701927355027,0.006187855383586184,-0.002750242197087683,-0.0012670187405776521,-0.002061232971457227,0.017186740278146557,-0.0005037094473340567,-0.0027368407384760814,-0.002808426967486826,-0.000977459185957823,0.003091218048374814,0.003365821175615901,-0.0025115847749588426,0.00978439184438709,-0.00032138871915492716,-0.0003762919142053997,3.4862818195553064e-05,0.0064900209827746195,0.014202352096238456,0.00017568462555045058,-0.0015143818609570595,-0.00434986566001522,0.005460624184328698,-0.0007079053628461108,0.002701923590245802,-0.0016599223283067224,-0.003002234632064684,-0.002021176654686313,-0.00037058637510089897,0.00019002375296915433,-0.0016541947413172692,-0.0009200145722002267,0.006234237934198865,0.009115426336979392,0.006826640347089365,-0.005763987320451759
2001-11-01,-0.0050114263816612645,0.005547997738253173,-0.004785979820590069,0.009314195138101401,0.015195805309030164,-0.005518468183523441,-0.0005995256788147753,-0.002017597847600843,0.022876158981979543,0.017403234184849996,0.006306986834013613,0.0040160851677488694,-0.003957368172580925,0.0012967268824897612,0.010800817797101264,-0.002995161316606376,0.006102674466773761,-0.0027590951112903524,-0.0009414870649329006,-0.0017176928231245475,0.01838563488670385,-0.0006700498832553567,-0.002213887279840107,-0.0027589671653967564,-0.0009309469978418302,0.0026347132493594176,0.0033117785701336578,-0.0018227629304222474,0.00978439184438709,0.0006444448197461938,-0.00026400718962617947,0.0006279937267959154,0.006688231145268334,0.015904442541856814,0.0005699048341230445,-0.0013489682391621127,-0.0034238528209572967,0.005989531972995525,-8.682339586194715e-05,0.0028212048122685414,-0.0014010386390234733,-0.0034752327670218843,-0.0016689826737713623,-0.0001246219263530971,0.000475039071963752,-0.000995805462862133,0.0001771299567512822,0.007187408517711054,0.009929562433297696,0.006619530689619778,-0.005473607912356369
2001-12-01,-0.005388061215869582,0.006024365459560246,-0.0045833721590257896,0.010212058454627726,0.016169546407753706,-0.004807899108114556,-0.00015344117058973747,-0.001688014516083594,0.02357445927765714,0.017914320794885065,0.006753201616134304,0.0049514550848063586,-0.002844052273521148,0.0011004741880647172,0.011424446098484965,-0.003023442272962657,0.006013810610296042,-0.0026641706667604285,-0.0003956434324643675,-0.0013216601079423206,0.01959488092211208,-0.0008411919909399566,-0.0014600088429595134,-0.0024127859032196768,-0.0007799024219987682,0.0025770873506459793,0.003064930677060038,-0.0008063327447307162,0.00978439184438709,0.001481223756254861,-0.00014252828173340337,0.0012082879435911034,0.006884514690196733,0.017361234052095532,0.0010852231683321327,-0.0011025650712205388,-0.0020979749710700046,0.007061770828290705,0.0006296992269767144,0.002726215092050732,-0.0011394566205547895,-0.005309833690486132,-0.0010538115275163544,-6.480434201397748e-05,0.0007552009119407515,-0.00028783078310400806,0.0010182633122607782,0.008202889585439193,0.011242495443092797,0.00631063004186664,-0.004472674828985419
2002-01-01,-0.005547582338164558,0.006809046065451531,-0.003106915175051997,0.011208002647422503,0.01736482374237148,-0.0039201271033768685,0.000524600848246886,-0.0013036974485990394,0.023755933868063406,0.01876001012626298,0.007826503287708852,0.0062051085650581175,-0.00046037627369691254,0.00044734723092056247,0.012297290076675842,-0.003157423396981997,0.005789489540757428,-0.002057740237524767,0.00022615570657014486,-0.0009208396414246457,0.02111667318778631,-0.0003534112122120202,-0.00036798643620613875,-0.0016515346963627761,-0.00038347847692501123,0.0027537796976241664,0.0028310183233142554,0.0013348668875180934,0.00978439184438709,0.0029582242810015425,5.636215128122096e-05,0.0019435503670682912,0.007284016235021214,0.018324193671100983,0.0012369189663132205,-0.00037820194639240703,0.0008698003350904263,0.008988113370874379,0.0015653339338034655,0.0035123250997159024,-0.0005473054519183852,-0.0027338385611867747,0.0004558665585212207,-2.7696570002774216e-05,0.0006647389237876382,0.0005290834464919056,0.0012637170090533702,0.00911352034738735,0.012883809008521754,0.006494564110916628,-0.0033290351248748207
2002-02-01,-0.0058729904597281685,0.007730943197269543,0.00047210815413361706,0.011636267039335096,0.01821382620834433,-0.0030707950120624277,0.0010644305776335537,-0.0011535506785183385,0.022687750232539376,0.019180299204896504,0.008915899501342419,0.007083258473534778,0.0025804809710536104,0.0010378455757358732,0.012877887481989645,-0.0031973906363751206,0.005797623875396111,-0.0009940291737315417,0.0007343769688463783,-0.0008125993292473384,0.022426892320992212,0.00011190251763614281,0.0005014476121322957,-0.0008588618839103432,1.1471836888586953e-05,0.003253523152142686,0.002598433721895469,0.003915418988142499,0.00978439184438709,0.004665339924172246,0.00012595997957515204,0.002421619420658737,0.007523593990755116,0.018254060324825933,0.0008101613477086121,0.0006687713117520871,0.004258120917628692,0.010791777578820192,0.0023114399359799778,0.004345037744121611,0.00018667332130063285,0.003598066622401131,0.002264453202522541,0.00018277998783276583,0.0003227352763894696,0.0009798316765427771,0.001379160280821896,0.009515104457408202,0.014056545505728902,0.0064740025165402225,-0.002193492232423307
2002-03-01,-0.006239815159057801,0.00815098680026763,0.002966361709406078,0.011043585849741836,0.018292337833265362,-0.0026186418948032234,0.0011250377471393978,-0.0011789457780269005,0.020966162332860416,0.018524158380717297,0.009224334673376468,0.006794748392670571,0.004855002907114939,0.00208441430641794,0.012902268041237131,-0.003023414893421502,0.006050712156839199,-0.00012137599072586502,0.0008106900587165813,-0.0009514992802739097,0.022775113637111273,-4.983154932301087e-05,0.0008488130942520909,-0.00043986101185249094,0.00011957351896795324,0.0036436738283703776,0.0023545240497814634,0.0048790871790830165,0.00978439184438709,0.005615021861836515,-9.091036994919588e-05,0.002276015420742173,0.007195366184177509,0.01704617294451667,0.0003344788493822651,0.0014332297494516451,0.0058826208824894225,0.01108125155068757,0.002472088285058025,0.004142098000280051,0.000322166025882426,0.007430683064212148,0.003067393229588211,0.0005638183952728983,0.0002515257647806538,0.0006793839551275278,0.0012371057054847041,0.009073710321207809,0.014117951457282965,0.006027873859659828,-0.001079624907747735
2002-04-01,-0.006370825594462648,0.0080406216612144,0.0037724955315333944,0.009892653577310277,0.018149566998687246,-0.002679582446711571,0.000834638152213657,-0.0012965410714555724,0.019297690604239026,0.01739381954585622,0.008775327381730466,0.006037246458143058,0.00549094345154184,0.0025293602416745745,0.012517494665560984,-0.002723463682605482,0.006261977650016201,0.00039406626295648405,0.0005366222700756151,-0.0011399975854882206,0.02245528455284546,-0.0005445158322190773,0.0007855067425212078,-0.0004729878950814198,2.060375740321925e-05,0.0037446473043915413,0.0028076743097800653,0.0038042068644371695,0.00978439184438709,0.005602317766788151,-0.00028115780591756595,0.001790106479051718,0.006798332078807983,0.01537479991113499,0.0002654551616834977,0.0017132613080466262,0.005402031425609026,0.00991861799202239,0.0020896692477208115,0.0032833377540672504,-0.00010489481057075929,0.007816743163094398,0.002742313260415589,0.0011232641913928166,0.0009688311811666264,9.138140834176467e-06,0.0007162829315569413,0.007945111062376524,0.013339631280078283,0.0058072711874659734,-0.0007649331524830199
2002-05-01,-0.006231454018704738,0.00778340308593557,0.003742182797254755,0.008850235949505061,0.0182212930202637,-0.003036069357213775,0.00039313826345793376,-0.001538629922271665,0.017501272463881567,0.016484356003601472,0.007917096386568184,0.005442700205581871,0.004305845717949262,0.002981743516493255,0.01187048641418812,-0.002337162493769251,0.006163190567638871,0.0006161165532460313,0.00022753200861843487,-0.0014032692858844814,0.0219045704867949,-0.0011274722885520373,0.0003444807673657164,-0.001188235365508345,-0.00023148695647435408,0.0039165891694684755,0.004014860977948114,0.0018074910547662094,0.00978439184438709,0.005064519281638783,-0.0004633103863944596,0.0011800765859728696,0.006667698572398133,0.01391808503424416,0.0003434088937162641,0.001622342266343244,0.0038395307156459434,0.008263461015385802,0.0014245691274913704,0.0022998541844246566,-0.0005532418607526318,0.00794463143050893,0.0018897775179009596,0.0018595904943034375,0.001787599007312096,-0.0005429702206170943,-0.00019232454603373625,0.006735120110681855,0.012131337780393249,0.006253141650748911,-0.0014935438422894456
